price,duration,emirate,number,character,timestamp
5500,1 day ago,dubai,89879,x,07:00.0
9500,1 day ago,dubai,90404,l,07:00.0
3800,1 day ago,dubai,90797,l,07:00.0
5900,1 day ago,dubai,90876,t,07:00.0
8500,1 day ago,dubai,90880,v,07:00.0
10500,1 day ago,dubai,90995,e,07:00.0
6500,1 day ago,dubai,91002,u,07:00.0
20000,1 day ago,dubai,91121,r,07:00.0
12000,1 day ago,dubai,91159,x,07:00.0
10500,1 day ago,dubai,91159,h,07:00.0
20000,1 day ago,dubai,91166,l,07:00.0
3800,1 day ago,dubai,91393,aa,07:00.0
4000,1 day ago,dubai,91681,b,07:00.0
25000,1 day ago,dubai,92111,v,07:00.0
5800,1 day ago,dubai,92492,i,07:00.0
6500,1 day ago,dubai,92919,r,07:00.0
7500,1 day ago,dubai,92991,m,07:00.0
3500,1 day ago,dubai,93001,j,07:00.0
8900,1 day ago,dubai,93593,m,07:00.0
6500,1 day ago,dubai,93595,q,07:00.0
4500,1 day ago,dubai,94003,bb,07:00.0
3800,1 day ago,dubai,94119,w,07:00.0
10500,1 day ago,dubai,94194,t,07:00.0
3500,1 day ago,dubai,94330,w,07:00.0
5500,1 day ago,dubai,94894,j,07:00.0
6700,1 day ago,dubai,94942,l,07:00.0
5000,1 day ago,dubai,95008,w,07:00.0
3300,1 day ago,dubai,95229,u,07:00.0
6500,1 day ago,dubai,95858,l,07:00.0
6000,1 day ago,dubai,95991,c,07:00.0
3900,1 day ago,dubai,95998,u,07:00.0
14500,1 day ago,dubai,96006,v,07:00.0
8500,1 day ago,dubai,96596,q,07:00.0
18500,1 day ago,dubai,96900,v,07:00.0
4000,1 day ago,dubai,97176,v,07:00.0
25000,1 day ago,dubai,97700,n,07:00.0
16500,1 day ago,dubai,97700,h,07:00.0
12500,1 day ago,dubai,97879,u,07:00.0
12500,1 day ago,dubai,97879,v,07:00.0
2800,1 day ago,dubai,97927,j,07:00.0
12500,1 day ago,dubai,98088,l,07:00.0
12500,1 day ago,dubai,98088,v,07:00.0
2900,1 day ago,dubai,98595,g,07:00.0
9500,1 day ago,dubai,98689,v,07:00.0
16500,1 day ago,dubai,98700,g,07:00.0
10500,1 day ago,dubai,98798,v,07:00.0
2800,1 day ago,dubai,98960,p,07:00.0
19000,1 day ago,dubai,99060,o,07:00.0
7900,1 day ago,dubai,99089,l,07:00.0
12500,1 day ago,dubai,99096,i,07:00.0
235000,1 day ago,dubai,99099,v,07:00.0
3500,1 day ago,dubai,99656,j,07:00.0
5500,1 day ago,dubai,99787,f,07:00.0
15000,1 day ago,dubai,99858,a,07:00.0
135000,1 day ago,dubai,99900,l,07:00.0
25000,1 day ago,dubai,99906,r,07:00.0
150000,1 hour ago,dubai,1060,b,07:00.0
220000,1 hour ago,dubai,2922,a,07:00.0
130000,1 hour ago,dubai,3210,i,07:00.0
135000,1 hour ago,dubai,3999,f,07:00.0
195000,1 hour ago,dubai,4321,i,07:00.0
21000,1 hour ago,dubai,4638,h,07:00.0
35000,1 hour ago,dubai,5530,v,07:00.0
21000,1 hour ago,dubai,5917,g,07:00.0
250000,1 hour ago,dubai,6300,j,07:00.0
33500,1 hour ago,dubai,6567,s,07:00.0
21000,1 hour ago,dubai,7528,f,07:00.0
21000,1 hour ago,dubai,7831,i,07:00.0
21000,1 hour ago,dubai,8751,n,07:00.0
39000,1 hour ago,dubai,11661,m,07:00.0
7000,1 hour ago,dubai,11858,u,07:00.0
9500,1 hour ago,dubai,12561,v,07:00.0
38000,1 hour ago,dubai,14411,q,07:00.0
38000,1 hour ago,dubai,14411,u,07:00.0
7000,1 hour ago,dubai,16626,u,07:00.0
270000,1 hour ago,dubai,20002,t,07:00.0
4000,1 hour ago,dubai,20776,b,07:00.0
12000,1 hour ago,dubai,21166,h,07:00.0
13000,1 hour ago,dubai,22733,s,07:00.0
13000,1 hour ago,dubai,22933,v,07:00.0
10000,1 hour ago,dubai,22998,o,07:00.0
12000,1 hour ago,dubai,29933,n,07:00.0
14000,1 hour ago,dubai,29966,d,07:00.0
25000,1 hour ago,dubai,29997,m,07:00.0
39000,1 hour ago,dubai,32322,r,07:00.0
39000,1 hour ago,dubai,32322,s,07:00.0
12000,1 hour ago,dubai,33228,i,07:00.0
22000,1 hour ago,dubai,33362,g,07:00.0
12000,1 hour ago,dubai,33422,j,07:00.0
35000,1 hour ago,dubai,33443,n,07:00.0
12000,1 hour ago,dubai,33449,f,07:00.0
12000,1 hour ago,dubai,33499,r,07:00.0
12000,1 hour ago,dubai,33552,f,07:00.0
10000,1 hour ago,dubai,33992,u,07:00.0
3300,1 hour ago,dubai,34581,w,07:00.0
2500,1 hour ago,dubai,35185,b,07:00.0
7900,1 hour ago,dubai,37339,aa,07:00.0
7000,1 hour ago,dubai,38188,x,07:00.0
12000,1 hour ago,dubai,38313,aa,07:00.0
4500,1 hour ago,dubai,38733,w,07:00.0
10000,1 hour ago,dubai,38855,o,07:00.0
4200,1 hour ago,dubai,40885,b,07:00.0
39000,1 hour ago,dubai,41144,r,07:00.0
38000,1 hour ago,dubai,41144,n,07:00.0
2800,1 hour ago,dubai,43245,n,07:00.0
10000,1 hour ago,dubai,44388,p,07:00.0
2500,1 hour ago,dubai,44532,z,07:00.0
12000,1 hour ago,dubai,44611,g,07:00.0
12000,1 hour ago,dubai,44997,l,07:00.0
6200,1 hour ago,dubai,45008,d,07:00.0
3600,1 hour ago,dubai,45635,v,07:00.0
3300,1 hour ago,dubai,48757,b,07:00.0
200000,1 hour ago,dubai,50505,h,07:00.0
7000,1 hour ago,dubai,51558,x,07:00.0
3200,1 hour ago,dubai,51921,b,07:00.0
2200,1 hour ago,dubai,53501,d,07:00.0
6200,1 hour ago,dubai,54564,d,07:00.0
10000,1 hour ago,dubai,55118,p,07:00.0
12000,1 hour ago,dubai,55488,s,07:00.0
24000,1 hour ago,dubai,55524,d,07:00.0
12000,1 hour ago,dubai,55883,f,07:00.0
3400,1 hour ago,dubai,56736,f,07:00.0
3300,1 hour ago,dubai,57885,w,07:00.0
7000,1 hour ago,dubai,61866,x,07:00.0
3400,1 hour ago,dubai,63615,b,07:00.0
12000,1 hour ago,dubai,64477,l,07:00.0
19000,1 hour ago,dubai,65222,j,07:00.0
14000,1 hour ago,dubai,66221,d,07:00.0
12000,1 hour ago,dubai,66344,f,07:00.0
100000,1 hour ago,dubai,66647,a,07:00.0
88000,1 hour ago,dubai,66677,s,07:00.0
14000,1 hour ago,dubai,66722,d,07:00.0
7000,1 hour ago,dubai,66816,x,07:00.0
38000,1 hour ago,dubai,66868,v,07:00.0
7000,1 hour ago,dubai,68661,x,07:00.0
37000,1 hour ago,dubai,76677,r,07:00.0
37000,1 hour ago,dubai,76677,s,07:00.0
12000,1 hour ago,dubai,77422,f,07:00.0
10000,1 hour ago,dubai,77499,q,07:00.0
12000,1 hour ago,dubai,77533,f,07:00.0
8900,1 hour ago,dubai,78424,a,07:00.0
150000,1 hour ago,dubai,79777,b,07:00.0
24800,1 hour ago,dubai,81112,t,07:00.0
10000,1 hour ago,dubai,81166,p,07:00.0
7000,1 hour ago,dubai,81882,x,07:00.0
7000,1 hour ago,dubai,81883,x,07:00.0
7000,1 hour ago,dubai,81885,x,07:00.0
7000,1 hour ago,dubai,81886,x,07:00.0
7000,1 hour ago,dubai,81887,x,07:00.0
3400,1 hour ago,dubai,83455,h,07:00.0
7000,1 hour ago,dubai,86166,x,07:00.0
10000,1 hour ago,dubai,86622,o,07:00.0
19000,1 hour ago,dubai,86663,j,07:00.0
2500,1 hour ago,dubai,87331,m,07:00.0
12000,1 hour ago,dubai,88225,i,07:00.0
13000,1 hour ago,dubai,88449,e,07:00.0
38000,1 hour ago,dubai,88686,v,07:00.0
3600,1 hour ago,dubai,90730,d,07:00.0
175000,1 hour ago,dubai,90999,t,07:00.0
12000,1 hour ago,dubai,93388,k,07:00.0
2200,1 hour ago,dubai,95211,i,07:00.0
3900,1 hour ago,dubai,95534,b,07:00.0
17000,1 hour ago,dubai,97722,c,07:00.0
12000,1 hour ago,dubai,97744,k,07:00.0
35000,1 hour ago,dubai,99229,f,07:00.0
15000,1 hour ago,dubai,99335,m,07:00.0
10000,1 hour ago,dubai,99722,q,07:00.0
5000,1 month ago,dubai,11,l,07:00.0
4000,1 month ago,dubai,16,bb,07:00.0
7900,1 month ago,dubai,19,v,07:00.0
3500,1 month ago,dubai,20,j,07:00.0
3000,1 month ago,dubai,22,w,07:00.0
3100,1 month ago,dubai,48,aa,07:00.0
15500,1 month ago,dubai,50,b,07:00.0
50000,1 month ago,dubai,63,a,07:00.0
6300,1 month ago,dubai,63,o,07:00.0
24000,1 month ago,dubai,66,n,07:00.0
19500,1 month ago,dubai,68,a,07:00.0
799000,1 month ago,dubai,103,w,07:00.0
900000,1 month ago,dubai,116,z,07:00.0
900000,1 month ago,dubai,140,z,07:00.0
799000,1 month ago,dubai,141,u,07:00.0
22000,1 month ago,dubai,157,m,07:00.0
23000,1 month ago,dubai,158,k,07:00.0
799000,1 month ago,dubai,160,x,07:00.0
700000,1 month ago,dubai,180,t,07:00.0
850000,1 month ago,dubai,181,r,07:00.0
700000,1 month ago,dubai,190,t,07:00.0
500000,1 month ago,dubai,207,i,07:00.0
4000,1 month ago,dubai,212,x,07:00.0
569000,1 month ago,dubai,282,p,07:00.0
560000,1 month ago,dubai,334,i,07:00.0
28000,1 month ago,dubai,405,m,07:00.0
3900,1 month ago,dubai,411,k,07:00.0
3500,1 month ago,dubai,414,q,07:00.0
525000,1 month ago,dubai,506,v,07:00.0
2999,1 month ago,dubai,525,z,07:00.0
39000,1 month ago,dubai,550,s,07:00.0
469000,1 month ago,dubai,612,j,07:00.0
450000,1 month ago,dubai,615,d,07:00.0
450000,1 month ago,dubai,637,f,07:00.0
560000,1 month ago,dubai,667,k,07:00.0
469000,1 month ago,dubai,671,g,07:00.0
570000,1 month ago,dubai,765,m,07:00.0
479000,1 month ago,dubai,781,m,07:00.0
18500,1 month ago,dubai,791,q,07:00.0
2500000,1 month ago,dubai,800,w,07:00.0
990000,1 month ago,dubai,808,v,07:00.0
18500,1 month ago,dubai,837,j,07:00.0
480000,1 month ago,dubai,842,j,07:00.0
4200,1 month ago,dubai,909,i,07:00.0
550000,1 month ago,dubai,939,o,07:00.0
80000,1 month ago,dubai,999,h,07:00.0
60000,1 month ago,dubai,1172,c,07:00.0
38900,1 month ago,dubai,1172,l,07:00.0
80000,1 month ago,dubai,1203,v,07:00.0
110000,1 month ago,dubai,1232,c,07:00.0
250000,1 month ago,dubai,1314,a,07:00.0
44000,1 month ago,dubai,1322,v,07:00.0
200000,1 month ago,dubai,1334,a,07:00.0
123000,1 month ago,dubai,1411,t,07:00.0
27900,1 month ago,dubai,1434,o,07:00.0
21000,1 month ago,dubai,1439,d,07:00.0
150000,1 month ago,dubai,1444,l,07:00.0
22500,1 month ago,dubai,1453,h,07:00.0
33000,1 month ago,dubai,1461,k,07:00.0
25000,1 month ago,dubai,1504,i,07:00.0
38000,1 month ago,dubai,1581,v,07:00.0
42000,1 month ago,dubai,1584,c,07:00.0
99000,1 month ago,dubai,1631,n,07:00.0
25000,1 month ago,dubai,1634,g,07:00.0
25000,1 month ago,dubai,1643,i,07:00.0
3500,1 month ago,dubai,1667,b,07:00.0
25000,1 month ago,dubai,1698,t,07:00.0
33000,1 month ago,dubai,1767,n,07:00.0
89500,1 month ago,dubai,1773,a,07:00.0
35000,1 month ago,dubai,1838,c,07:00.0
34000,1 month ago,dubai,1851,v,07:00.0
42900,1 month ago,dubai,1902,w,07:00.0
25000,1 month ago,dubai,2061,o,07:00.0
29000,1 month ago,dubai,2092,o,07:00.0
55000,1 month ago,dubai,2102,u,07:00.0
27000,1 month ago,dubai,2269,l,07:00.0
23900,1 month ago,dubai,2274,q,07:00.0
20000,1 month ago,dubai,2395,v,07:00.0
20000,1 month ago,dubai,2481,h,07:00.0
29000,1 month ago,dubai,2483,b,07:00.0
20000,1 month ago,dubai,2483,v,07:00.0
45000,1 month ago,dubai,2533,m,07:00.0
23500,1 month ago,dubai,2742,j,07:00.0
22500,1 month ago,dubai,2760,f,07:00.0
24900,1 month ago,dubai,2767,j,07:00.0
24000,1 month ago,dubai,2814,c,07:00.0
220000,1 month ago,dubai,2922,l,07:00.0
89000,1 month ago,dubai,3020,r,07:00.0
399000,1 month ago,dubai,3030,x,07:00.0
65000,1 month ago,dubai,3077,o,07:00.0
16500,1 month ago,dubai,3157,e,07:00.0
24900,1 month ago,dubai,3173,f,07:00.0
55000,1 month ago,dubai,3231,u,07:00.0
167000,1 month ago,dubai,3303,r,07:00.0
165000,1 month ago,dubai,3321,v,07:00.0
275000,1 month ago,dubai,3330,w,07:00.0
275000,1 month ago,dubai,3330,f,07:00.0
32000,1 month ago,dubai,3380,u,07:00.0
14900,1 month ago,dubai,3524,h,07:00.0
27000,1 month ago,dubai,3525,n,07:00.0
25000,1 month ago,dubai,3539,t,07:00.0
18000,1 month ago,dubai,3579,p,07:00.0
23000,1 month ago,dubai,3793,h,07:00.0
14500,1 month ago,dubai,3821,o,07:00.0
32900,1 month ago,dubai,3834,m,07:00.0
20000,1 month ago,dubai,3920,p,07:00.0
20000,1 month ago,dubai,3950,o,07:00.0
16900,1 month ago,dubai,3981,n,07:00.0
17900,1 month ago,dubai,4091,l,07:00.0
5000,1 month ago,dubai,4100,m,07:00.0
32000,1 month ago,dubai,4151,f,07:00.0
38000,1 month ago,dubai,4190,m,07:00.0
29500,1 month ago,dubai,4337,m,07:00.0
35000,1 month ago,dubai,4403,q,07:00.0
27000,1 month ago,dubai,4522,g,07:00.0
19500,1 month ago,dubai,4531,c,07:00.0
24900,1 month ago,dubai,4534,r,07:00.0
27000,1 month ago,dubai,4549,s,07:00.0
20000,1 month ago,dubai,4581,k,07:00.0
24500,1 month ago,dubai,4727,k,07:00.0
200000,1 month ago,dubai,4800,h,07:00.0
24500,1 month ago,dubai,4842,k,07:00.0
25500,1 month ago,dubai,4894,k,07:00.0
2800,1 month ago,dubai,4911,g,07:00.0
16000,1 month ago,dubai,5046,p,07:00.0
17900,1 month ago,dubai,5172,o,07:00.0
29500,1 month ago,dubai,5277,r,07:00.0
19900,1 month ago,dubai,5301,d,07:00.0
14900,1 month ago,dubai,5314,o,07:00.0
27900,1 month ago,dubai,5375,c,07:00.0
25000,1 month ago,dubai,5415,q,07:00.0
39000,1 month ago,dubai,5450,s,07:00.0
32000,1 month ago,dubai,5504,u,07:00.0
30000,1 month ago,dubai,5530,q,07:00.0
29000,1 month ago,dubai,5539,d,07:00.0
145000,1 month ago,dubai,5551,r,07:00.0
65000,1 month ago,dubai,5667,u,07:00.0
59900,1 month ago,dubai,5667,v,07:00.0
27900,1 month ago,dubai,5776,u,07:00.0
21000,1 month ago,dubai,5825,o,07:00.0
16000,1 month ago,dubai,5831,q,07:00.0
31000,1 month ago,dubai,5833,m,07:00.0
32900,1 month ago,dubai,5852,l,07:00.0
14500,1 month ago,dubai,5941,g,07:00.0
31000,1 month ago,dubai,5979,m,07:00.0
120000,1 month ago,dubai,6009,t,07:00.0
15900,1 month ago,dubai,6047,r,07:00.0
29000,1 month ago,dubai,6076,q,07:00.0
59000,1 month ago,dubai,6108,a,07:00.0
175000,1 month ago,dubai,6111,h,07:00.0
27000,1 month ago,dubai,6176,i,07:00.0
15000,1 month ago,dubai,6198,p,07:00.0
25000,1 month ago,dubai,6224,l,07:00.0
50000,1 month ago,dubai,6321,e,07:00.0
30000,1 month ago,dubai,6331,q,07:00.0
16900,1 month ago,dubai,6359,n,07:00.0
25000,1 month ago,dubai,6491,b,07:00.0
19000,1 month ago,dubai,6509,p,07:00.0
32000,1 month ago,dubai,6567,i,07:00.0
31000,1 month ago,dubai,6604,u,07:00.0
17900,1 month ago,dubai,6741,m,07:00.0
17900,1 month ago,dubai,6742,m,07:00.0
15900,1 month ago,dubai,6751,t,07:00.0
14900,1 month ago,dubai,6819,o,07:00.0
27000,1 month ago,dubai,6864,i,07:00.0
24000,1 month ago,dubai,6901,q,07:00.0
95000,1 month ago,dubai,6911,t,07:00.0
32000,1 month ago,dubai,6919,u,07:00.0
15500,1 month ago,dubai,6947,i,07:00.0
120000,1 month ago,dubai,6966,p,07:00.0
180000,1 month ago,dubai,6999,k,07:00.0
560000,1 month ago,dubai,7007,p,07:00.0
20000,1 month ago,dubai,7045,f,07:00.0
25000,1 month ago,dubai,7089,m,07:00.0
25000,1 month ago,dubai,7263,n,07:00.0
30000,1 month ago,dubai,7361,d,07:00.0
95000,1 month ago,dubai,7400,n,07:00.0
27900,1 month ago,dubai,7422,e,07:00.0
24900,1 month ago,dubai,7433,j,07:00.0
29000,1 month ago,dubai,7491,b,07:00.0
16900,1 month ago,dubai,7684,d,07:00.0
16900,1 month ago,dubai,7692,l,07:00.0
23900,1 month ago,dubai,7736,j,07:00.0
45000,1 month ago,dubai,7749,b,07:00.0
29000,1 month ago,dubai,7751,t,07:00.0
94000,1 month ago,dubai,7767,n,07:00.0
36000,1 month ago,dubai,7796,c,07:00.0
31000,1 month ago,dubai,7807,t,07:00.0
24500,1 month ago,dubai,7827,e,07:00.0
18500,1 month ago,dubai,7903,h,07:00.0
17900,1 month ago,dubai,7912,m,07:00.0
16900,1 month ago,dubai,7912,o,07:00.0
27000,1 month ago,dubai,7952,c,07:00.0
3200,1 month ago,dubai,8006,u,07:00.0
34000,1 month ago,dubai,8069,i,07:00.0
395000,1 month ago,dubai,8080,n,07:00.0
75000,1 month ago,dubai,8099,u,07:00.0
30000,1 month ago,dubai,8122,j,07:00.0
20000,1 month ago,dubai,8124,p,07:00.0
14800,1 month ago,dubai,8279,h,07:00.0
25000,1 month ago,dubai,8340,s,07:00.0
16900,1 month ago,dubai,8347,m,07:00.0
18500,1 month ago,dubai,8413,h,07:00.0
29500,1 month ago,dubai,8422,i,07:00.0
24900,1 month ago,dubai,8533,j,07:00.0
14800,1 month ago,dubai,8539,n,07:00.0
24500,1 month ago,dubai,8618,g,07:00.0
27000,1 month ago,dubai,8656,i,07:00.0
16000,1 month ago,dubai,8704,g,07:00.0
25000,1 month ago,dubai,8748,i,07:00.0
30000,1 month ago,dubai,8843,n,07:00.0
30000,1 month ago,dubai,8843,v,07:00.0
35000,1 month ago,dubai,8845,d,07:00.0
30000,1 month ago,dubai,8856,v,07:00.0
30000,1 month ago,dubai,8861,n,07:00.0
30000,1 month ago,dubai,8861,v,07:00.0
30000,1 month ago,dubai,8865,v,07:00.0
18500,1 month ago,dubai,8880,g,07:00.0
27000,1 month ago,dubai,8908,n,07:00.0
18500,1 month ago,dubai,9053,q,07:00.0
16500,1 month ago,dubai,9053,p,07:00.0
18500,1 month ago,dubai,9075,o,07:00.0
32500,1 month ago,dubai,9092,v,07:00.0
24900,1 month ago,dubai,9139,i,07:00.0
25900,1 month ago,dubai,9151,g,07:00.0
27000,1 month ago,dubai,9224,k,07:00.0
48000,1 month ago,dubai,9381,a,07:00.0
27000,1 month ago,dubai,9409,t,07:00.0
37000,1 month ago,dubai,9495,i,07:00.0
17000,1 month ago,dubai,9534,q,07:00.0
32000,1 month ago,dubai,9550,p,07:00.0
42900,1 month ago,dubai,9572,b,07:00.0
42900,1 month ago,dubai,9572,a,07:00.0
16000,1 month ago,dubai,9580,p,07:00.0
15500,1 month ago,dubai,9684,r,07:00.0
15500,1 month ago,dubai,9684,h,07:00.0
18000,1 month ago,dubai,9731,p,07:00.0
27500,1 month ago,dubai,9742,b,07:00.0
97000,1 month ago,dubai,9899,t,07:00.0
96000,1 month ago,dubai,9969,r,07:00.0
25900,1 month ago,dubai,9981,u,07:00.0
395000,1 month ago,dubai,9990,v,07:00.0
375000,1 month ago,dubai,9990,u,07:00.0
5800,1 month ago,dubai,10024,o,07:00.0
7000,1 month ago,dubai,10078,f,07:00.0
20500,1 month ago,dubai,10108,j,07:00.0
4900,1 month ago,dubai,10184,c,07:00.0
4999,1 month ago,dubai,10507,q,07:00.0
5000,1 month ago,dubai,10642,l,07:00.0
7000,1 month ago,dubai,10904,q,07:00.0
19000,1 month ago,dubai,10910,u,07:00.0
19000,1 month ago,dubai,10987,u,07:00.0
395000,1 month ago,dubai,11011,w,07:00.0
34900,1 month ago,dubai,11108,v,07:00.0
179000,1 month ago,dubai,11116,d,07:00.0
19900,1 month ago,dubai,11185,n,07:00.0
99000,1 month ago,dubai,11188,d,07:00.0
45000,1 month ago,dubai,11196,k,07:00.0
5500,1 month ago,dubai,11216,p,07:00.0
25000,1 month ago,dubai,11231,g,07:00.0
2999,1 month ago,dubai,11320,w,07:00.0
8500,1 month ago,dubai,11431,l,07:00.0
6000,1 month ago,dubai,11491,q,07:00.0
36000,1 month ago,dubai,11515,q,07:00.0
5999,1 month ago,dubai,11531,g,07:00.0
7900,1 month ago,dubai,11553,q,07:00.0
9900,1 month ago,dubai,11566,v,07:00.0
4900,1 month ago,dubai,11608,c,07:00.0
5999,1 month ago,dubai,11618,z,07:00.0
8500,1 month ago,dubai,11631,bb,07:00.0
6000,1 month ago,dubai,11816,l,07:00.0
6000,1 month ago,dubai,11831,f,07:00.0
25000,1 month ago,dubai,11889,n,07:00.0
18000,1 month ago,dubai,11994,u,07:00.0
29500,1 month ago,dubai,12123,w,07:00.0
550000,1 month ago,dubai,12345,p,07:00.0
47000,1 month ago,dubai,12385,b,07:00.0
45900,1 month ago,dubai,12964,b,07:00.0
6000,1 month ago,dubai,13318,r,07:00.0
11000,1 month ago,dubai,13636,e,07:00.0
55000,1 month ago,dubai,13800,b,07:00.0
55000,1 month ago,dubai,13800,a,07:00.0
102000,1 month ago,dubai,14141,m,07:00.0
9500,1 month ago,dubai,14214,f,07:00.0
11000,1 month ago,dubai,14561,q,07:00.0
27000,1 month ago,dubai,14666,c,07:00.0
5500,1 month ago,dubai,14711,o,07:00.0
6000,1 month ago,dubai,15066,b,07:00.0
7500,1 month ago,dubai,15191,n,07:00.0
14000,1 month ago,dubai,15210,a,07:00.0
9900,1 month ago,dubai,15454,v,07:00.0
6500,1 month ago,dubai,15657,b,07:00.0
5900,1 month ago,dubai,15661,u,07:00.0
9000,1 month ago,dubai,16106,u,07:00.0
10000,1 month ago,dubai,16110,g,07:00.0
2800,1 month ago,dubai,16293,b,07:00.0
3500,1 month ago,dubai,16674,b,07:00.0
2500,1 month ago,dubai,16718,bb,07:00.0
22000,1 month ago,dubai,17001,k,07:00.0
18900,1 month ago,dubai,17333,m,07:00.0
5000,1 month ago,dubai,17345,j,07:00.0
13500,1 month ago,dubai,17891,b,07:00.0
20000,1 month ago,dubai,17977,a,07:00.0
5500,1 month ago,dubai,18148,m,07:00.0
134000,1 month ago,dubai,18181,u,07:00.0
5900,1 month ago,dubai,18511,t,07:00.0
4000,1 month ago,dubai,18551,h,07:00.0
3900,1 month ago,dubai,19026,b,07:00.0
7900,1 month ago,dubai,19101,q,07:00.0
6000,1 month ago,dubai,19441,m,07:00.0
3800,1 month ago,dubai,19480,b,07:00.0
3300,1 month ago,dubai,19516,b,07:00.0
7000,1 month ago,dubai,19718,o,07:00.0
7000,1 month ago,dubai,19787,cc,07:00.0
6900,1 month ago,dubai,19946,b,07:00.0
12000,1 month ago,dubai,19951,r,07:00.0
775000,1 month ago,dubai,20000,m,07:00.0
8500,1 month ago,dubai,20053,cc,07:00.0
5900,1 month ago,dubai,20076,d,07:00.0
16000,1 month ago,dubai,20077,l,07:00.0
3999,1 month ago,dubai,20098,u,07:00.0
19500,1 month ago,dubai,20320,g,07:00.0
2900,1 month ago,dubai,20360,w,07:00.0
4200,1 month ago,dubai,20667,b,07:00.0
11000,1 month ago,dubai,20669,a,07:00.0
4000,1 month ago,dubai,20740,e,07:00.0
4200,1 month ago,dubai,20809,r,07:00.0
4500,1 month ago,dubai,20910,z,07:00.0
5000,1 month ago,dubai,20922,cc,07:00.0
21000,1 month ago,dubai,21118,n,07:00.0
6000,1 month ago,dubai,21181,p,07:00.0
5500,1 month ago,dubai,21191,o,07:00.0
4500,1 month ago,dubai,21270,aa,07:00.0
21900,1 month ago,dubai,21333,k,07:00.0
8500,1 month ago,dubai,21526,a,07:00.0
340000,1 month ago,dubai,22000,aa,07:00.0
42900,1 month ago,dubai,22112,j,07:00.0
4900,1 month ago,dubai,22142,cc,07:00.0
19500,1 month ago,dubai,22260,l,07:00.0
7500,1 month ago,dubai,22324,t,07:00.0
2700,1 month ago,dubai,22492,bb,07:00.0
4500,1 month ago,dubai,22592,m,07:00.0
3500,1 month ago,dubai,22624,n,07:00.0
10500,1 month ago,dubai,22766,e,07:00.0
3900,1 month ago,dubai,22932,c,07:00.0
16500,1 month ago,dubai,23033,l,07:00.0
8000,1 month ago,dubai,23210,m,07:00.0
35000,1 month ago,dubai,23223,t,07:00.0
8500,1 month ago,dubai,23240,aa,07:00.0
30000,1 month ago,dubai,23344,v,07:00.0
30000,1 month ago,dubai,23344,s,07:00.0
4500,1 month ago,dubai,24844,f,07:00.0
3900,1 month ago,dubai,25132,b,07:00.0
3700,1 month ago,dubai,25265,f,07:00.0
1900,1 month ago,dubai,26375,aa,07:00.0
2500,1 month ago,dubai,26423,b,07:00.0
6900,1 month ago,dubai,26868,p,07:00.0
5900,1 month ago,dubai,27278,q,07:00.0
18000,1 month ago,dubai,27828,c,07:00.0
3000,1 month ago,dubai,27929,s,07:00.0
6000,1 month ago,dubai,28090,f,07:00.0
4500,1 month ago,dubai,28220,bb,07:00.0
4000,1 month ago,dubai,28302,v,07:00.0
14000,1 month ago,dubai,28422,a,07:00.0
2300,1 month ago,dubai,28559,b,07:00.0
8000,1 month ago,dubai,28600,p,07:00.0
25000,1 month ago,dubai,29111,k,07:00.0
4500,1 month ago,dubai,29209,bb,07:00.0
18500,1 month ago,dubai,29220,r,07:00.0
3900,1 month ago,dubai,29220,cc,07:00.0
4500,1 month ago,dubai,29232,bb,07:00.0
4900,1 month ago,dubai,29332,s,07:00.0
12900,1 month ago,dubai,29592,c,07:00.0
660000,1 month ago,dubai,30000,s,07:00.0
5000,1 month ago,dubai,30058,k,07:00.0
8500,1 month ago,dubai,30064,b,07:00.0
17500,1 month ago,dubai,30080,h,07:00.0
15000,1 month ago,dubai,30083,q,07:00.0
6900,1 month ago,dubai,30096,bb,07:00.0
3500,1 month ago,dubai,30098,cc,07:00.0
6900,1 month ago,dubai,30390,b,07:00.0
12000,1 month ago,dubai,30404,e,07:00.0
4900,1 month ago,dubai,30408,s,07:00.0
2999,1 month ago,dubai,30650,o,07:00.0
7900,1 month ago,dubai,30689,a,07:00.0
3900,1 month ago,dubai,30702,r,07:00.0
3000,1 month ago,dubai,30720,e,07:00.0
2999,1 month ago,dubai,30720,k,07:00.0
9800,1 month ago,dubai,30774,a,07:00.0
22000,1 month ago,dubai,30999,m,07:00.0
4900,1 month ago,dubai,31006,m,07:00.0
16500,1 month ago,dubai,31021,a,07:00.0
164000,1 month ago,dubai,31111,u,07:00.0
22000,1 month ago,dubai,31117,r,07:00.0
4900,1 month ago,dubai,31180,c,07:00.0
5900,1 month ago,dubai,31230,z,07:00.0
4800,1 month ago,dubai,31422,b,07:00.0
3500,1 month ago,dubai,31434,e,07:00.0
4500,1 month ago,dubai,31632,aa,07:00.0
9700,1 month ago,dubai,31818,k,07:00.0
4999,1 month ago,dubai,32006,w,07:00.0
5500,1 month ago,dubai,32011,u,07:00.0
2900,1 month ago,dubai,32060,w,07:00.0
7000,1 month ago,dubai,32102,v,07:00.0
7000,1 month ago,dubai,32102,x,07:00.0
4900,1 month ago,dubai,32160,d,07:00.0
49000,1 month ago,dubai,32225,a,07:00.0
3500,1 month ago,dubai,32511,aa,07:00.0
7000,1 month ago,dubai,32532,g,07:00.0
6500,1 month ago,dubai,32733,aa,07:00.0
6800,1 month ago,dubai,32794,a,07:00.0
